"","x"
"942","Erster #Online-Ratgeber der #Telekom. #Kostenlose Info rund um die digitale Welt #SicherImNetz http://t.co/J05EoSvgam http://t.co/CFm10q9c8j"
"943","@AlexKerste diese SMS können über's Kundencenter abgestellt werden http://t.co/1vVOrC6het Bei Fragen kann @Telekom_hilft unterstützen. ^mk"
"944","#Telekom-Tochter #TSystems gewinnt einen der größten #Cloud-Aufträge mit @ThyssenKrupp http://t.co/gyCmYdH6T5 ^mk"
"945","@FMeyerKR unser Service-Team @Telekom_hilft kann weiterhelfen und meldet sich. ^mk"
"946","@strangespring hier kann @Telekom_hilft schauen was da los ist und meldet sich. ^mk"
"947","@112DieFeuerwehr schnelleres Internet gibt's bei @Telekom_hilft. Die Kollegen können schauen was machbar ist und melden sich. ^mk"
"948","#Telekom und @Orange vereinbaren exklusive Verhandlungen mit @BT_UK  über mögl. Verkauf des Joint-ventures @EE http://t.co/E7pOGPDJzx ^ak"
"949","@Fittus funktioniert's wieder? Sonst einmal bei @Telekom_hilft nachfragen. ^mk"
"950","@Netzblockierer Die aktuelle ID lautet 1275A9B5. ^ak"
"951","@mikamikachase so schwer ist das gar nicht. @Telekom_hilft kann helfen und meldet sich. ^mk"
"952","@roxellence schon bei @Telekom_hilft  angefragt? Die Kollegen können schauen wo's hakt und melden sich. ^mk"
"953","@blood_ran_cold da kann @Telekom_hilft unterstützen und melden sich. ^mk"
"954","10.000 Mitarbeiter der #Telekom haben sich bei der @dkms typisieren lassen #ZahlDerWoche ^mk http://t.co/iGQroaHzyj"
"955","@marior23 das kann @Telekom_hilft sicher sagen und meldet sich. ^mk"
"956","@Netzblockierer Nimm doch per Mail Kontakt auf,die Kollegen wissen, dass Du Dich gemeldet hast. Alles weitere könnt Ihr direkt vereinbaren."
"957","@Netzblockierer Da müssen unsere Fachleute ran. Schick ihnen bitte eine Mail an cert (at) telekom.de. ^ak"
"958","#HotSpot Zugang wird an zahlreichen Standorten für #Telekom Kunden einfacher http://t.co/13xZM9eo38 ^lr http://t.co/neEVAq7Bky"
"959","@seyyahto Die Kollegen von @Telekom_hilft können hier direkt ganz ohne Warteschleife helfen und melden sich. ^lr"
"960","@FlorianR7 Was ist passiert? Kann @Telekom_hilft nicht noch helfen? ^lr"
"961","@planlos08 Bereits mit @Telekom_hilft gesprochen? Die Kollegen helfen gerne beim richtigen Tarif. ^lr"
"962","Blog.#Telekom: Vernetzte Helfer sorgen für entspanntes Weihnachtsshopping http://t.co/UC4UMuzFrC ^mk"
"963","O.Makinwa @UN und T.Kremer Vorstand Datenschutz, Recht, Compliance #Telekom im #Interview zum #Antikorruptionstag http://t.co/e3qs1OoxVu ^lr"
"964","@xxApfelGamerxx Unser Team von @Telekom_hilft kann sich das gerne ansehen, wenn es gewünscht ist. ^lr"
"965","@Phreeksta Soll sich @Telekom_hilft das noch mal ansehen? Die Kollegen können gerne helfen. ^lr"
"966","@LucysMusings fake personalized mails currently in circulation. Here you get more informations http://t.co/miWKMffzMM ^lr"
"967","@Kasupke Thats not a joke. Here you can contact the HotSpot Team http://t.co/FpMvMRc8RH ^lr"
"968","@GraenzLP Als Alternative gibt es hier noch @Telekom_hilft die können auch hier unterstützen. ^lr"
"969","@arnehess Es gab einen technischen Fehler. Hier gibt es die Meldung aber noch mal im Klartext http://t.co/FcEtHgIk8U ;-) ^lr"
"970","@maximapple Es finden sich in der Liste Vectoring-Städte und Städte die in den nächsten Monaten ausgebaut werden. Forecast etwa 6 Monate.^lr"
"971","@tmphlppgrmS Das sollte sich @Telekom_hilft mal ansehen. Die Kollegen melden sich. ^lr"
"972","@stefanshome Recklinghausen ist dabei. ^lr"
"973","Weitere Vectoring-Städte, mit bis zu 100 MBit/s im Download und 40 MBit/s im Upload, gehen an den Start. http://t.co/Cr6gowxqSD #Telekom ^lr"
"974","@Isabel_PRMom Da kann unser Service-Team @Telekom_hilft unterstützen und meldet sich. ^lr"
"975","@debuhrtho Unser Service-Team von @Telekom_hilft berät hier gerne und meldet sich. ^lr"
"976","@zubairov Hier berät @Telekom_hilft gerne, welcher Tarif am besten passt. ^lr"
"977","#ZahlDerWoche #Telekom macht 29 Managerinnen für ihre Aufsichtsratspositionen fit. ^lena http://t.co/t26VEt6Kpu"
"978","Türen öffnen mit dem virtuellen Schlüssel von @KIWIKI Informationen unter http://t.co/Dedm2dTaEn ^mk http://t.co/N5uQGZHfLD"
"979","Mit #LTE im Wintersport mit Höchsttempo surfen. LTE-Roaming in 22 Ländern möglich http://t.co/N1PoqWJWU6 #Telekom ^lr http://t.co/bIWayVLHz8"
"980","@Fotograf81 Unser Team von @Telekom_hilft guckt mal was möglich ist und meldet sich. ^lr"
"981","Eindrücke zur jüngsten #tlounge mit @c_kampmann , Felix FX Lindner (@0x41414141) u. Dirk Häger (BSI) #Telekom ^lr https://t.co/nnEBSfnFC8"
"982","#Industrie40 – Deutschlands Chance Gastkommentar von R. Clemens CEO #TSystems im @capitalMagazin http://t.co/K1wgBulaTH #Telekom ^lr"
"983","Blog.#Telekom: ""Erpressung ist als Geschäftsmodell im Internet angekommen"" http://t.co/eztp01rZCv #tlounge ^ak"
"984","#Telekom setzt im 4. Jahr in Folge Maßstäbe als Netzbetreiber. Sieger im @connect_de Netztest http://t.co/GisXYjdHuq http://t.co/w69923WpWm"
"985","#tlounge zu IT-Sicherheit ist vorbei. Danke an @c_kampmann, FX Lindner und Dirk Häger. Mehr morgen im Blog.#Telekom. ^ak"
"986","Dirk Häger (BSI): Die bösen Jungs tauschen Daten aus. Wir tun es aus falschen Gründen oft nicht. IT-Gesetz will das ändern. #tlounge ^ak"
"987","Blick in die #tlounge zu IT-Sicherheit. ^ak http://t.co/NL01R1JDN3"
"988","FX Lindner: Software-Industrie muss in Produkthaftung genommen werden. #tlounge ^ak"
"989","Bei vielen kleinen und mittleren Unternehmen sieht's bei IT-Sicherheit düster aus. Hier kann der Staat aufklären. @c_kampmann #tlounge ^ak"
"990","Dirk Häger (BSI): IT-Gesetz soll bei Unternehmen Prävention gegen Angriffe fördern. #tlounge"
"991","Geht los: #tlounge zu IT-Sicherheit http://t.co/36qXsW6qK9 mit @c_kampmann, Felix FX Lindner (Recurity Labs) u. Dirk Häger (BSI) ^ak"
"992","So, nicht mehr lang bis zur #tlounge, Thema: Herausforderung IT-Sicherheit http://t.co/36qXsW6qK9. Für Nicht-Berliner mit Live-Stream ^ak"
"993","@AbsolutMusa Da kann @Telekom_hilft mal nachgucken, wenn es keine News im persönlichen Kundencenter gibt. ^lr"
"994","Wie sieht die Zukunft für #Wearables aus? #WIN14 #Innovation @hubraumberlin ^lr https://t.co/aGOMlhUySX"
"995","Blog.#Telekom: Der vernetzte Hund - #Wearables bieten immenses Potenzial  http://t.co/PfojxOrXIC #WIN14  #Innovation ^lr"
"996","@taramisu2210 Unter anderem aus Gewinnspielen, wo die Identität angegeben wird. Hier gibt es weitere Infos: http://t.co/pALlgzjhV3 ^lr"
"997","@sreblig @WDR Kriminelle bedienen sich zum Beispiel von Listen aus Gewinnspielen. Hier gibts weitere Infos: http://t.co/pALlgzjhV3 ^lr"
"998","Gefälschte Rechnungen nehmen neue Qualität an: Mails mit persönlicher Anrede im Umlauf http://t.co/pALlgzjhV3 ^lr http://t.co/0rw6xWSvbP"
"999","@berlinmama1 Bereits mit @Telekom_hilft gesprochen? Das Team kann gucken was vor Ort möglich ist. ^lr"
"1000","@et5y_ So sollte es nicht anfangen. @Telekom_hilft meldet sich und guckt wie sie helfen können. ^lr"
"1001","@gamer111ps was ist los? Soll @Telekom_hilft mal vorbei schauen? ^lr"
"1002","@Der_Anti hier kann auch @Telekom_hilft helfen und meldet sich. ^lr"
"1003","@Schorsch92 Unser Service Team von @Telekom_hilft übernimmt gerne bei der Tarifberatung. ^lr"
"1004","#Telekom verstärkt ihr Angebot an #Wearables. Mehr Infos und Bilder dazu http://t.co/z5LojETUxr #WIN14 ^ak"
"1005","#Telekom und @hellobragi unterzeichnen MoU und zeigen Kopfhörer-Prototyp „The Dash“ #Wearables #WIN14 ^ak http://t.co/eiiWifATsx"
"1006","@elland Our customer service team @Telekom_hilft can help you and will contact you. ^lr"
"1007","Morgen #tlounge Herausforderung IT-Sicherheit http://t.co/36qXsW6qK9 mit @c_kampmann, Felix FX Lindner (@0x41414141) u. Dirk Häger (BSI) ^ak"
"1008","@sonjdol Hier gibt es noch weiter Infos zu gefälschten Rechnungen http://t.co/WEaDx0O7Z8 ^lr"
"1009","Ab morgen gratis Tablet exklusiv zum #Samsung Galaxy S5 LTE+ bei der #Telekom bis 6.12. http://t.co/mWEyNePMKN ^mk http://t.co/63kSoVsvTy"
"1010","""Voll ins Netz investieren, um die IP Revolution zu erreichen"" Markus Müller, CIO #Telekom #BTK2014 via @Bitkom_Service"
"1011","Blog.#Telekom: Die Hacker arbeiten still http://t.co/czKcXwvv9W ^mk http://t.co/SmVzg7Lt1Q"
"1012","@simonkopelke das weiß @Telekom_hilft und meldet sich. ^mk"
"1013","60% der Jugendlichen, die soziale Netzwerke nutzen, gehen verantwortungsvoll mit Datenschutz um. #ZahlDerWoche ^mk http://t.co/CeNL1C1MJ0"
"1014","Prüfen Sie den ""Betreff"". #SicherImNetz ^mk http://t.co/s2dIF2p9op"
"1015","@tobiunlimited Auch mal mit @Telekom_hilft sprechen? Die Kollegen melden sich. ^ak"
"1016","@anghenfil1 Hi, das beantworten die Kollegen von @TelekomKarriere gern. ^ak"
"1017","@dirk_s Schon mit unserem Kundenservice gesprochen? @Telekom_hilft meldet sich. ^ak"
"1018","#Telekom bietet Sammelstellen für Althandys und unterstützt damit gemeinnützige Organisationen, z.B. @Umwelthilfe http://t.co/2XabihvEO1 ^mk"
"1019","@_moppi_ Muss ein verborgenes Talent sein ;-) Eigentlich stellen wir unsere Kunden lieber zufrieden. @Telekom_hilft wird sich melden. ^ak"
"1020","@KohlenSchaufler Kann @Telekom_hilft das vielleicht noch verhindern? Die Kollegen unterstützen gerne und melden sich. ^ak"
"1021","Warnhinweis für Spam-Mails mit gefälschten #Telekom Rechnungen: http://t.co/WEaDx0O7Z8 ^mk http://t.co/FMa9Rfh1GG"
"1022","@DasKrone Eigentlich nicht, nein. @Telekom_hilft meldet sich. ^ak"
"1023","@McKorsaH Die Kollegen vom Kundenservice werden das gerne beantworten. @Telekom_hilft meldet sich. ^ak"
"1024","Die Telekom eröffnet den 1000. Exklusiv-Shop in Deutschland. #ZahlDerWoche ^mk http://t.co/h9WO8XgZYE"
"1025","@rupl our colleauges @Telekom_hilft can check when your phone arrives and get back to you. ^mk"
"1026","Freie Fahrt: #Telekom bietet höhere Datenübertragung mit bis zu 300MBit/s für mehr Kunden pro Funkzelle http://t.co/enZ9clKI7P ^mk"
"1027","@MarcelWeskamp schon bei @telekom_hilft angeklopft? Die Kollegen helfen gerne weiter und melden sich. ^mk"
"1028","@shabanac da kann unser Service-Team @telekom_hilft Auskunft geben und melden sich. ^mk"
"1029","@z3tt88 bei Fragen hilft auch @Telekom_hilft weiter und meldet sich. ^mk"
"1030","@karapandza our service-team @Telekom_hilft can support as well and get in touch with you. ^mk"
"1031","Art Collection #Telekom: Ausstellung in der Berliner Stiftung Olbricht bis 23.11. http://t.co/Ie8VWaUVis ^mk"
"1032","@debseeHH aktuell gibt es wieder verstärkt gefälschte Rechnungen. Infos dazu gibt's hier: http://t.co/xPWQsYecs9 ^mk"
"1033","Best wishes and good luck @telekom_group! Welcome to the official international news channel of the Deutsche Telekom Group! #firsttweet ^mk"
"1034","„Datenschutz ist ein fundamentales Thema – gleiche Standards für USA und Europa sind notwendig.“ #Telekom-Chef Höttges ^mk"
"1035","#Telekom-Chef Höttges auf Transatlant. Jahreswirtschaftskonferenz:  #Industrie40 revolutioniert die Wirtschaft ^mk"
"1036","Mobiler #Kundenservice per Videochat bei der #Telekom! Kostenlos zum Download im Playstore: http://t.co/zEHNL3iiCW @telekom_hilft ^mk"
"1037","@Lorello2014 unser Service-Team @Telekom_hilft kann gerne unterstützen und meldet sich. ^mk"
"1038","@knabbelpils Bitte löschen! Zur Zeit sind wieder verstärkt gefälschte Rechnungen im Umlauf http://t.co/xPWQsYecs9 ^mk"
"1039","Blog.#Telekom: Telekom setzt noch mehr auf Partnerschaft mit Start-Ups http://t.co/NnjtLN4Fnv ^mk http://t.co/zg8cGyTvJc"
"1040","@TvMixMax @IriniT12000 vielleicht hat @telekom_hilft einen Tipp und meldet sich. ^mk"
"1041","@AsierCuesta schon bei @Telekom_hilft angeklopft? Sie helfen gerne weiter und melden sich. ^mk"
"1042","@SwieSchnubb ist die Verbindung wieder stabil? Sonst kann @Telekom_hilft sich das mal genauer anschauen. ^mk"
"1043","@mimajof sicher hat @telekom_hilft Infos und meldet sich. ^michaela"
"1044","@Tunert schon bei @Telekom_hilft probiert? Die Kollegen melden sich. ^mk"
"1045","Blog.#Telekom: Aus 3 mach 1 - Telekom hilft Plattformen ziehen zusammen http://t.co/ykHf1KFkBI @telekom_hilft ^mk"
"1046","Die #Telekom verzeichnet derzeit täglich 1 Millionen Hackerangriffe auf die eigene Infrastruktur. #ZahlDerWoche ^mk http://t.co/AzpHX7LAQM"
"1047","@coolmrbean eine Zusammenfassung mit Video gibt es im Blog: http://t.co/b30DkfoE2F ^mk"
"1048","Blog.#Telekom: Tim #Höttges im Interview: Umbau führt zu Wachstum http://t.co/b30DkfoE2F ^lv"
"1049","@m_lempe da haben wir sicher was passendes auf Lager. @Telekom_hilft kann beraten und meldet sich. ^mk"
"1050","Gleich im Blog.Telekom: Video-Interview mit #Telekom-Chef Tim Höttges zu den Quartalszahlen. ^ak"
"1051","Alle Infos zu den Quartalszahlen der #Telekom auf unserem Medienportal http://t.co/FSLkXRgpSw ^ak"
"1052","@uniwave Weiß nicht. Ich fühl mich irgendwie... beobachtet. ^ak"
"1053","Zahl der T-Mobile US Kunden steigt im 3. Quartal um 2,35 Mio. auf 52,9 Mio. #Telekom ^ak"
"1054","@uniwave Weisen wir nicht gesondert aus. ^ak"
"1055","Zahl der glasfaserbasierten Anschlüsse (VDSL und FTTH) in D steigt im Jahresvergleich um fast 60 % auf knapp 2,2 Millionen. #Telekom ^ak"
"1056","3. Quartal: #Telekom verkauft in Deutschland 1,4 Mio. #Smartphones – zweithöchster Wert aller Zeiten. ^ak"
"1057","#Telekom-Netzabdeckung mit Mobilfunkstandard #LTE in Deutschland auf 79 % der Bevölkerung gestiegen. ^ak"
"1058","#Telekom gewinnt im 3. Quartal in Deutschland 432.000 Mobilfunk-Vertragskunden. ^ak"
"1059","3. Quartal: #Telekom erwirtschaftet erstmals mehr als 60 % der Umsätze im Ausland. ^ak"
"1060","Quartalszahlen: #Telekom-Umsatz wächst um 0,8 % auf 15,6 Milliarden Euro. ^ak"
"1061","#Telekom stellt heute die Zahlen fürs 3. Quartal vor. Livestream des Conference Calls ab 10 Uhr unter http://t.co/QUCS9dy9aG  ^ak"
"1062","#Telekom stellt am Donnerstag Zahlen fürs 3. Quartal vor. Livestream des Conference Calls ab 10 Uhr unter http://t.co/QUCS9dy9aG ^ak"
"1063","#Telekom laut @anticorruption unter deutschen Konzernen führend bei #Transparenz: http://t.co/DRrM4vuswY @transparency_de ^mk"
"1064","Zusammenfassung des 3. Cybersecurity Summit im #Video http://t.co/sOLdOrVT1o #CybSS14 @telekom_cyss ^mk"
"1065","@nadine2985 schon in Kontakt mit @telekom_hilft? Die Kollegen können unterstützen und melden sich. ^mk"
"1066","Erster #CybSS14 for Kids mit #Telekom-Chef #Höttges! Informationen dazu gibt es unter: http://t.co/SnE7zbrOkN ^mk http://t.co/q2a3hrClaJ"
"1067","@Kopffasching Wartezeiten verkürzen kann @Telekom_hilft und meldet sich. ^mk"
"1068","@byXenoqz der Ausbaustatus kann hier geprüft werden: http://t.co/ahFkDM1blS ^mk"
"1069","@vonAckern zum Glück nicht. Sollte es mal Probleme geben ist hier auch @Telekom_hilft zur Stelle. ^lr"
"1070","@AyhanKurtulan Bitteschön :)"
"1071","@BuschFrank das sollte sich unser Team von @Telekom_hilft ansehen und meldet sich. ^ lr"
"1072","@Bitnapper So soll es nicht sein. @Telekom_hilft meldet sich und versucht eine Lösung zu finden. ^lr"
"1073","@CaptainPWRUP Danke für den Hinweis. Dann ändern wir das mal schnell und leise. ^lr"
"1074","Alarmanlage für Cyberkriminelle -#Telekom und FireEye kooperieren: http://t.co/6ywmBNDtyC #CybSS14 ^lr via @handelsblatt @CKerkmann"
"1075","Ab 15 Uhr geht es weiter im #Live-Stream http://t.co/FytRfT5j9t. #CybSS14 via @telekom_cyss ^lr"
"1076","@Tomas_Freres Das ist die Übersicht der aktuellen Cyberangriffe: http://t.co/tk2gTu4oPf ^lr"
"1077","Ein Blick ins Cyber Defense Center der #Telekom. Hier gibt's weitere Infos: http://t.co/H1J1OjTF9B #CybSS14 ^lr http://t.co/g2oxnLGHym"
"1078","@SilentSoulLP Zum jetzigen Zeitpunkt können wir noch nichts dazu sagen. Hier gibts die Vorankündigungen http://t.co/thphGgpYdq ^lr"
"1079","""Cybersicherheit beginnt in der Grundschule"" #Telekom IT-Sicherheits-Chef Tschersich http://t.co/e8s6pZyA06 via @DeutscheWelle #CybSS14 ^lr"
"1080","@FelixKaul Das sollte sich @Telekom_hilft mal ansehen und meldet sich. ^lr"
"1081","@Doener IPv6 stimmt. Mehr ist Verhandlungssache. ^lr"
"1082","@Doener Bisher nur im geringen Umfang. Sind offen für mehr. ^lr"
"1083","Hier gibt es weitere Informationen zum 3. #Cyber Security Summit http://t.co/yHBDJR8CMb #cybss14 @TelekomCyss ^lr"
"1084","""In einer Welt in der jede Stellschraube ""smart"" ist, steigt das Sicherheitsrisiko."" @brigittezypries #CybSS14 via @telekom_cyss"
"1085","#Höttges: Bis zu 1 Millionen Attacken auf unsere Sensoren messen wir täglich. Vor zwei Jahren waren es 300.000. #cybss14 #telekom ^lr"
"1086","Die Vorbereitungen zum Cybersecurity Summit laufen http://t.co/NmRn642JlJ ^lr via @telekom_cyss #CybSS14"
"1087","@Pugatorymaybe klappt es wieder? Ansonsten kann @Telekom_hilft sich das ansehen und helfen. ^lr"
"1088","@cyman_de Sollte etwas nicht so sein, springt @Telekom_hilft schnell ein und hilft weiter. ^lr"
"1089","@UniversalSource Kommt auf den Vertrag an. @Telekom_hilft kann gerne beraten. ^lr"
"1090","@iak_custom Ende November. Wir werden hier bescheid geben, wenn es soweit ist. ^lr"
"1091","6 von 10 Verbrauchern versprechen sich von einer #SmartCity eine höhere Lebensqualität. #ZahlDerWoche ^lr http://t.co/t4YcTs6QY4"
"1092","Blog.#Telekom: #SmartCity muss Chefsache sein http://t.co/AeO62sFRrd #tlunch @LudwigNicole @Sven_Prueser @NicolasZimmer @mjays #BigData ^lr"
"1093","@Jingslol Die Hoffnung nicht aufgeben, wir bauen auch im ländlichen Gebieten aus. Aktuell kann @Telekom_hilft bzgl der Abstürze helfen. ^lr"
"1094","@kylegeiger our customer care team @Telekom_hilft can look after it and contact you. ^lr"
"1095","@happybadorblue kann hier noch @Telekom_hilft unterstützen, um eine schnelle Lösung zu finden? ^lr"
"1096","@happybadorblue Die Telekom führt 17.000 Bereitstellungen pro Tag durch. Das Sample der Stiftung Warentest ist nicht repräsentativ. ^lr"
"1097","@JeremieP_ perhaps our customer service @Telekom_hilft can help you. They will contact you. ^lr"
"1098","@Salamidings Da kann @Telekom_hilft mal nachsehen und meldet sich. ^lr"
"1099","@KapikHusky Und hier gibt es auch noch eine Erläuterung was hinter Managed Services steckt http://t.co/v6yz1P2HET ^lr"
"1100","@KapikHusky Die Telekom steht für das offene und freie Internet, in dem keiner diskriminiert wird. ^lr"
"1101","@Oderdochso Wir sind hier nicht der Betreiber des Anschlusses. Die Teilnehmeranschlussleitung wurde heute freigeschaltet. ^lr"
"1102","@free_mover Wie ich sehe, besteht schon Kontakt zu @Telekom_hilft und haben sich dem Problem angenommen. ^lr"
"1103","@Ni_Naseweis Da kann @Telekom_hilft helfen und meldet sich. ^lr"
"1104","@tabsibabsi So soll es nicht sein. Ich hoffe @Telekom_hilft kann Deine Meinung über uns noch ändern,damit du uns nicht den Rücken kehrst.^lr"
"1105","@rdavidmullins Was sagt denn der Lieferstatus im Kundencenter? Soll @Telekom_hilft noch mal nachsehen? ^lr"
"1106","@Daleeartz Die Telekom steht für gleiche Chancen für alle Diensteanbieter und keine Bevorzugung der Großen. ^lr"
"1107","@LudwigNicole Sehr gern! Dank zurück für wertvollen Input zum #tlunch #SmartCity ^lv"
"1108","@the_realbrain Die Telekom steht für freies und offenes Internet. ^lr"
"1109","Blog.#Telekom: Cyber #Security Summit for Kids - Gut gerüstet für die Reise ins Internet http://t.co/kbEIVwbUDV ^lr http://t.co/IDlHWOb6XT"
"1110","Für heute ist Schluss zum Thema #SmartCity und #BigData beim #tlunch. Rückblick morgen auf http://t.co/dMd1TK7GFl ^lv"
"1111","iPad Air 2 und iPad mini 3 jetzt erhältlich bei der Telekom http://t.co/6HkHo7I7NR http://t.co/GuSBZJcRZG"
"1112","#SmartCity muss Chefsache sein. Es geht darum, eine Stadt zukunftsfähig zu machen @LudwigNicole #tlunch ^lv"
"1113","Es braucht analytischen Sachverstand, damit keine falschen Datenzusammenhänge geschaffen werden #Datengläubigkeit @Sven_Prueser #tlunch ^lv"
"1114","Wer ist politisch für einen digitalen Masterplan accountable? Wer denkt hier voraus? @herr_arendt #tlunch ^lv"
"1115","Gibt es politischen Willen, eine Stadt so umzugestalten, dass sie intelligent sein kann? #Infrastruktur #IntelligentesRathaus #tlunch ^lv"
"1116","In Europa wollen wir #SmartCity am offenen Herzen schaffen, in laufenden Städten. #tlunch ^lv"
"1117","Datensammeln schafft auch Begehrlichkeiten. Gefahr: Datenverkauf @mjays #tlunch #BigData ^lv"
"1118","Datenschutz und -sicherheit ist hier ein Standortvorteil @LudwigNicole #BigData #SmartCity #tlunch"
"1119","Für wen ist #SmartCity? Es müssen politisch alle Bürgern repräsentiert werden. Keiner darf benachteiligt werden. #tlunch @mjays ^lv"
"1120","Deutschland und Berlin können Vorreiterrolle bei #SmartCity einnehmen #tlunch @LudwigNicole ^lv"
"1121","Intelligent gesammelte &amp; ausgewertete Daten können Leben ökologischer, wirtschaftlicher, sicherer machen #tlunch @sven_prueser ^lv"
"1122","#SmartCity braucht Smart Citizen. Man muss Bürgern klar machen, dass sie Dateneigentümer sind und was bewegen können @NicolasZimmer. #tlunch"
"1123","#tlunch geht los: Welche Daten braucht die Smart City? @LudwigNicole @mjays @NicolasZimmer @Sven_Prueser #BigData ^lv"
"1124","Gleich #tlunch: Welche Daten braucht die Smart City? @LudwigNicole @mjays @NicolasZimmer @Sven_Prueser http://t.co/JppeKgmNdf #BigData ^lv"
"1125","@TomKlindt Hier kann @Telekom_hilft helfen, damit keine neue Buschtrommel organisiert werden muss. ^lr"
"1126","@teamproskill Das sollte sich @Telekom_hilft ansehen und versucht eine Lösung zu finden. Die Kollegen melden sich. ^lr"
"1127","Morgen beim #tlunch: Welche Daten braucht die Smart City? Mit @LudwigNicole @mjays und Sven Prüser http://t.co/JppeKgmNdf #BigData ^lr"
"1128","@METRICKZ Was ist los? Können wir oder @Telekom_hilft irgendwie helfen? ^lr"
"1129","Das neue #Telekom Speedphone 30 mit kontrastreichem Grafik Display ist da! http://t.co/kbibEVCHh7 ^lr http://t.co/flkjOOti8Q"
"1130","@TimmyInside Um welchen Tarif geht es hier? Am besten guckt sich @Telekom_hilft das an und meldet sich. ^lr"
"1131","@sdjagga Da sind unsere Kollegen von @Telekom_hilft die perfekten Ansprechpartner und die Experten in den Tarifen. ^lr"
"1132","@brendy253 Hat sich der Lieferstatus im Kundencenter geändert? Ansonsten kann @Telekom_hilft helfen. ^lr"
"1133","@FirefighterFFG Was sagt der denn Lieferstatus im Kundencenter? sonst guckt @Telekom_hilft noch mal. ^lr"
"1134","@JensSchlueter Hier guckt @Telekom_hilft noch mal nach was möglich ist und meldet sich. ^lr"
"1135","@LeBjoern Das neue iPad kann ab morgen vorbestellt werden. Beim neuen Router hilft @Telekom_hilft weiter ohne Hotline. ^lr"
"1136","@MrM0U53 Funktioniert alles wieder oder soll @Telekom_hilft hier einsteigen? ^lr"
"1137","@dergerhart Soll sich @Telekom_hilft das mal ansehen? Die Kollegen melden sich. ^lr"
"1138","@GRscheibi Die neuen iPads werden mit einer Nano-SIM ausgeliefert. ^lr"
"1139","@Zero00Zero Bereits mit @Telekom_hilft in kontakt? Unser Service Team kann mal gucken. ^lr"
"1140","Wie können Kühe SMS schreiben? Das und mehr beantwortet die neue „We care“ App http://t.co/iqmyAlQyI2 ^lr http://t.co/1AT84OAmbJ"
"1141","@AndyO65 Beim Hilfe Ruf kann @Telekom_hilft unterstützen und meldet sich. ^lr"
"1142","@maxampere_ Our customer-service @Telekom_hilft can look after it and will contact you. ^lr"
"1143","@blossom007 Geht es um MagentaEINS? Da sollte es gehen. @Telekom_hilft berät hier gerne weiter. ^lr"
"1144","@tach47 The Voice over IP Calls works at every HotSpot. ^lr"
"1145","@tach47 Please contact @TMobileHelp they can help you. ^lr"
"1146","@jankarres @vergraemer Weitere Infos zur Veranstaltung kann sicher auch der @4010_Shop geben. ^lr"
"1147","@LucaschFonFirma Das kann @Telekom_hilft sich mal ansehen und meldet sich. ^lr"
"1148","@Jiiya90 That's right. You can find it at the Intranet or TSN. Try it. ^lr"
"1149","@CarolinSophiee Unerwünschte Nummern können auch ganz einfach im Kundencenter blockiert werden http://t.co/BJjqmPlYtG ^lr"
"1150","@praipsbla Eine Störung liegt mir nicht vor. @Telekom_hilft guckt sich das mal an. ^lr"
"1151","iPad Air 2 und iPad mini 3 ab 21. Oktober bei der Telekom vorbestellen http://t.co/MQZU8hAz3C http://t.co/aAabnYRRAS"
"1152","@_SommerSonne_ das sollte sich @Telekom_hilft  mal ansehen. Die Kollegen melden sich. ^ lr"
"1153","@xmrr3dx Das stimmt so nicht und @Telekom_hilft springt bei Service Anfragen zur Seite und hilft. ^lr"
"1154","6,8 Mrd. Mobilfunk-Verbindungen gab es im ersten Quartal 2014 weltweit. #ZahlDerWoche ^lr http://t.co/r2dRJsGbpf"
"1155","@Zielina Das freut uns wirklich. Wir geben dieses Lob gerne weiter an Tobias und das @Telekom_hilft Team. ^lr"
"1156","@timkneisel Hier kann @Telekom_hilft weiterhelfen und alle Fragen rund um den Vertrag klären. ^lr"
"1157","@timkneisel @Markus1566 Hier gibts Informationen zu Hybrid http://t.co/CZ7dfq5610 ^lr"
"1158","@xxlhonk Das kann sich @Telekom_hilft mal ansehen und meldet sich. ^lr"
"1159","@Lorelique Da freuen wir uns doch. Bei der Tarifberatung hilft dann gerne @Telekom_hilft weiter. ^lr"
"1160","Twitter: Blog.Telekom: Jobkiller #Digitalisierung? http://t.co/BwxuniOrjy #Roboter ^lr http://t.co/eSqDOqpOCe"
"1161","@dezernat16 Wenn wir Ihr Anbieter sind, hilft @Telekom_hilft hier gerne weiter. ^lr"
"1162","@BabsiPeters Da kann @Telekom_hilft sicher mal gucken, was dort los ist und melden sich. ^lr"
"1163","@JensSchlueter @Telekom_hilft hat die Hilfe bereits angeboten. Dafür einfach das Kontaktformular ausfüllen. ^lr"
"1164","@haggis_2308 Wir engagieren uns zahlreich. Hier gibt es einen Überblick von sozialen Kooperationen http://t.co/A02HOy73lc ^lr"
"1165","So entstehen #Innovationen – Ein Special in Zusammenarbeit mit der RTL Journalistenschule http://t.co/Uj7qDUWzGL #Telekom ^lr"
"1166","@haggis_2308 Selbstverständlich freuen wir uns immer über Lob und versuchen auch da alle zu beantworten. Danke! ^lr"
"1167","@aboutmerle Das kann hier auch gerne @Telekom_hilft - unsere Experten in der Tarifberatung - übernehmen. ^lr"
