"","x"
"655","@HttHuett Es tut uns ja leid, aber wir können von hier aus leider nicht mehr machen, als das ganze weiterzuleiten. Das hatten wir getan."
"656","#Silvester mit leckerem #Appenzeller #Fondue gefällig? Jetz mit #REWE hier #gewinnen: http://t.co/pxDooJ0OSv http://t.co/oIM4bJyQ7p"
"657","@maximalgedanke Magst du uns deine Bestellnr. einmal per DM schicken? Würden das gerne prüfen. VG dein REWE Team"
"658","@twototoulouse Der Marktmanager wird diese Artikel entsprechend an anderer Stelle platzieren. VG und einen schönen Tag, dein REWE Team."
"659","@twototoulouse Dies ist natürlich keine Absicht. Wir haben dies direkt an den Markt weitergeleitet. Vielen Dank für deinen Hinweis.vg"
"660","Meet &amp; Kick mit #Weltmeister #ThomasMüller! Für 22 Kinder wurde dieser Traum wahr. Hier die Highlights. http://t.co/KgTZleEaSK @esmuellert_"
"661","@d_schober Schick uns doch bitte per DM, um welchem Markt es geht und deine E-Mailadresse. Wir geben das gerne weiter. LG dein REWE Team"
"662","Für alle, die nicht genug kriegen: Unser #Disney #Wikkeez #Gewinnspiel. Jetzt hier mitmachen: http://t.co/1vBp4Az1OW http://t.co/oDjWqpaWYk"
"663","@Xeomm Vorgesehen ist nur ein Coupon pro Einkauf. Danke für deine Anfrage. LG, dein REWE Team"
"664","Nicht nur für Feinschmecker: 30fach #PAYBACK Punkte beim Kauf der #Kühne Produkte. mehr Infos: http://t.co/oXwh2KSksj http://t.co/NszNw9XkyU"
"665","@HttHuett Auf welchen Markt war dieser Tweet bezogen? Wir würden dies gerne weiterleiten. Viele Grüße, dein REWE Team."
"666","@HttHuett Laut unserer Information hat Frau Kirchmann schon Kontakt aufgenommen und der Vorgang ist in Klärung. Viele Grüße, dein REWE Team"
"667","@schlauschlau Sieht ganz so aus ;-) Arbeiten jedoch bereits daran. Viele Grüße."
"668","Der Countdown läuft: Jetzt Türchen öffnen am #REWE #Adentskalender und tolle Preise gewinnen. http://t.co/235urGXXyG http://t.co/HvySnksAoi"
"669","@nieschwietz Wir geben das gerne an die entsprechende Stelle weiter. Viele Grüße, dein REWE Team"
"670","@lussinda Das tut uns leid. Wenn du uns deine E-Mail per DM zukommen lässt, leiten wir das gerne entsprechend weiter."
"671","Themenwoche #SozialeVerantwortung: #REWE und die #Tafeln sagen Danke für 318.119 gesammelte Lebensmitteltüten. http://t.co/W0KiyB4An0"
"672","Der #Nikolaus ist da! Holt eure selbsgebastelten und gefüllten #Nikolausstiefel heute in eurem #REWE Markt ab! http://t.co/zKxY8uIrkx"
"673","@AzumasLair Gerne kannst du dich per DM an uns wenden, wir versuchen dir dann so schnell wie möglich weiterzuhelfen. LG dein REWE Team"
"674","#Gewinnspiel von #REWEKarriere. Jetzt mitmachen und Headphones von #BeatsbyDrDre gewinnen. http://t.co/VG4foUGubS http://t.co/g85CNJWzeq"
"675","@jsvetalio Hallo, schau doch einmal hier vorbei: https://t.co/dLWpJrMvqT"
"676","@soulmib Wenn du uns per DM einmal deine E-Mail Adresse zukommen lässt, leiten wir das gerne weiter."
"677","@sfof666 Danke für die Info. Wir geben das gerne weiter."
"678","@sfof666 Schau mal hier ;-) https://t.co/besamIOOi3"
"679","#Gratis Glitzer Micky von den #Disney #Wikkeez nur am 06.12. ab 50 EUR Einkaufswert. Solange der Vorrat reicht. #REWE http://t.co/vNeVzjfY5i"
"680","@sfof666 Um welchen Markt handelt es sich denn? Dann fragen wir einmal nach."
"681","@Mittwoch13 Kannst du uns bitte den entsprechenden Markt und deine E-Mail mitteilen? Wir leiten das dann gerne weiter."
"682","@Stgamerman Kannst du uns sagen, um welchen Markt es sich genau handelt und uns per DM deine E-Mail mitteilen? Wir leiten das dann weiter."
"683","@Stgamerman kannst du uns per DM nähere Angaben machen, warum genau du hier mit der Kühlung so unzufrieden bist? Danke. LG"
"684","Mehr als #Ketchup &amp; Baked Beans: Jetzt 30fach PAYBACK Punkte mit #Heinz Produkten sichern. http://t.co/dGDjA42jkX http://t.co/UzG0Zns5bV"
"685","@codenaga Das tut uns leid. Wenn wir uns das einmal genauer anschauen sollen, lass uns doch bitte die Bestellnummer per DM zukommen."
"686","@codenaga Was ist denn bei dir schief gelaufen?"
"687","@ulfblanke Wir melden uns morgen auf deinen Facebook Post bei dir. Bis dahin einen schönen Abend und viele Grüße, dein REWE Team."
"688","REWE unterstützt @Podolski10 Spendenaktion. Bus tourt im Advent durch Köln &amp; sammelt 150.000 Euro für Jugendhilfe. http://t.co/UR283EsFVF"
"689","@hdznrrd Gerne kannst du uns per PN oder E-Mail (info@rewe-online.de) schildern. Wir prüfen gerne warum du nichts mehr ändern konntest.vg"
"690","@KaBine Gerne kannst du uns dein ausführliches Feedback über info@rewe-online.de zukommen lassen. Wir freuen uns auf deine Rückmeldung.vg"
"691","@tobiasmattl Sendest du uns einmal deine E-Mail Adresse, die du verwendet hast per DM. Wir schauen dann einmal."
"692","Der #REWE #Adventskalender: jeden Tag ein neues Bilderrätsel. Jetzt mitmachen und #gewinnen: http://t.co/suzaghiCur http://t.co/2MqKB2VIkU"
"693","@itsdake Mit Kassenbon sollte das normalerweise kein Problem sein."
"694","@hypno_toad85 Lass uns doch mal bitte den entsprechenden Markt und deine E-Mail Adresse per DM zukommen. Wir leiten das dann gerne weiter."
"695","@MaikNog Would you give us your order number please. We will contact you via e-mail."
"696","Bastelt euren eigenen #Nikolausstiefel. Die Vorlagen gibt's in eurem #REWE Markt: Alle Infos: http://t.co/WRAb0slMH4 http://t.co/ltbSNQuZj7"
"697","Tolle #Gewinne, spannende #Rätsel. Am Montag beginnt der #REWE #Adventskalender. Jetzt vormerken! http://t.co/Vk2bE16HrZ"
"698","@bloomsberries_ das soll nicht sein. Bitte teile uns doch mal deine Daten und den Markt mit. Wir prüfen das Montag umgehend. Lg dein REWE"
"699","#Treuepunkteaktion: Jetzt doppelt Punkten mit #REWE &amp; #WMF. Nur bis zum 24.12.2014. http://t.co/o1zGeMCf1R http://t.co/XuDtwlWlfk"
